k2kSponsored,match.name,match.date,match.status,match.matchId,match.venue,match.utcStartTime,match.homeTeamId,match.awayTeamId,match.round,match.venueLocalStartTime,match.abbr,match.twitterHashTag,match.homeTeam.name,match.homeTeam.timeZone,match.homeTeam.teamId,match.homeTeam.abbr,match.homeTeam.nickname,match.awayTeam.name,match.awayTeam.timeZone,match.awayTeam.teamId,match.awayTeam.abbr,match.awayTeam.nickname,venue.address,venue.name,venue.state,venue.timeZone,venue.venueId,venue.abbreviation,venue.capacity,venue.groundDimension,venue.latitude,venue.longitude,venue.landOwner,round.name,round.year,round.roundId,round.abbreviation,round.competitionId,round.roundNumber,status,matchId,scoreWorm,scoreMap,lastUpdated,homeTeamScore.periodScore,homeTeamScore.rushedBehinds,homeTeamScore.minutesInFront,homeTeamScore.matchScore.totalScore,homeTeamScore.matchScore.goals,homeTeamScore.matchScore.behinds,homeTeamScore.matchScore.superGoals,awayTeamScore.periodScore,awayTeamScore.rushedBehinds,awayTeamScore.minutesInFront,awayTeamScore.matchScore.totalScore,awayTeamScore.matchScore.goals,awayTeamScore.matchScore.behinds,awayTeamScore.matchScore.superGoals,matchClock.periods,weather.description,weather.tempInCelsius,weather.weatherType,homeTeamScoreChart.goals,homeTeamScoreChart.leftBehinds,homeTeamScoreChart.rightBehinds,homeTeamScoreChart.leftPosters,homeTeamScoreChart.rightPosters,homeTeamScoreChart.rushedBehinds,homeTeamScoreChart.touchedBehinds,awayTeamScoreChart.goals,awayTeamScoreChart.leftBehinds,awayTeamScoreChart.rightBehinds,awayTeamScoreChart.leftPosters,awayTeamScoreChart.rightPosters,awayTeamScoreChart.rushedBehinds,awayTeamScoreChart.touchedBehinds
FALSE,Brisbane Lions Vs Richmond,2017-04-16T06:40:00Z,CONCLUDED,CD_M20170140408,CD_V20,2017-04-16T06:40:00,CD_T20,CD_T120,CD_R201701404,2017-04-16T16:40:00,BL V RICH,#afllionstigers,Brisbane Lions,NA,CD_T20,BL,Lions,Richmond,NA,CD_T120,RICH,Tigers,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Round 4,2017,CD_R201701404,Rd 4,CD_S2017014,4,CONCLUDED,CD_M20170140408,NA,NA,2017-04-16T09:23:34.126+0000,,0,3,67,10,7,NA,,6,110,119,17,17,NA,,Clear,18,CLEAR_NIGHT,10,4,3,0,0,0,0,17,6,3,0,1,6,1
FALSE,Hawthorn Vs Geelong Cats,2017-04-17T05:20:00Z,CONCLUDED,CD_M20170140409,CD_V40,2017-04-17T05:20:00,CD_T80,CD_T70,CD_R201701404,2017-04-17T15:20:00,HAW V GEEL,#aflhawkscats,Hawthorn,NA,CD_T80,HAW,Hawks,Geelong Cats,NA,CD_T70,GEEL,Cats,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 4,2017,CD_R201701404,Rd 4,CD_S2017014,4,CONCLUDED,CD_M20170140409,NA,NA,2017-04-17T08:10:17.667+0000,,3,0,48,6,12,NA,,0,120,134,20,14,NA,,Partly cloudy,18,MOSTLY_SUNNY,6,3,5,0,0,3,1,20,8,5,0,0,0,1
FALSE,Port Adelaide Vs Carlton,2017-04-21T09:50:00Z,CONCLUDED,CD_M20170140501,CD_V6,2017-04-21T09:50:00,CD_T110,CD_T30,CD_R201701405,2017-04-21T19:20:00,PORT V CARL,#aflpowerblues,Port Adelaide,NA,CD_T110,PORT,Power,Carlton,NA,CD_T30,CARL,Blues,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140501,NA,NA,2017-04-21T12:33:46.552+0000,,0,119,137,20,17,NA,,2,0,47,6,11,NA,,Mostly Sunny,18,MOSTLY_SUNNY,20,6,8,1,1,0,1,6,4,4,1,0,2,0
FALSE,Western Bulldogs Vs Brisbane Lions,2017-04-22T03:45:00Z,CONCLUDED,CD_M20170140502,CD_V190,2017-04-22T03:45:00,CD_T140,CD_T20,CD_R201701405,2017-04-22T13:45:00,WB V BL,#afldogslions,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Brisbane Lions,NA,CD_T20,BL,Lions,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140502,NA,NA,2017-04-22T06:36:47.407+0000,,2,30,122,17,20,NA,,1,88,90,14,6,NA,,Shower or two,21,RAIN,17,10,6,2,0,2,0,14,4,1,0,0,1,0
FALSE,Gold Coast SUNS Vs Adelaide Crows,2017-04-22T06:35:00Z,CONCLUDED,CD_M20170140503,CD_V81,2017-04-22T06:35:00,CD_T1000,CD_T10,CD_R201701405,2017-04-22T16:35:00,GCFC V ADEL,#aflsunscrows,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Adelaide Crows,NA,CD_T10,ADEL,Crows,Gold Coast,People First Stadium,QLD,Australia/Brisbane,CD_V81,PFS,NA,NA,NA,NA,Yugambeh,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140503,NA,NA,2017-04-22T09:28:19.060+0000,,2,0,86,13,8,NA,,5,112,153,23,15,NA,,Partly cloudy,18,MOSTLY_SUNNY,13,2,3,1,0,2,0,23,3,4,2,1,5,0
FALSE,Sydney Swans Vs GWS GIANTS,2017-04-22T09:25:00Z,CONCLUDED,CD_M20170140504,CD_V60,2017-04-22T09:25:00,CD_T160,CD_T1010,CD_R201701405,2017-04-22T19:25:00,SYD V GWS,#aflswansgiants,Sydney Swans,NA,CD_T160,SYD,Swans,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Sydney,SCG,NSW,Australia/Sydney,CD_V60,SCG,NA,NA,NA,NA,Gadigal,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140504,NA,NA,2017-04-22T12:23:28.965+0000,,1,27,63,9,9,NA,,3,88,105,15,15,NA,,Possible shower,18,RAIN,9,4,3,1,0,1,0,15,8,3,0,1,3,0
FALSE,Fremantle Vs North Melbourne,2017-04-22T09:40:00Z,CONCLUDED,CD_M20170140505,CD_V70,2017-04-22T09:40:00,CD_T60,CD_T100,CD_R201701405,2017-04-22T17:40:00,FRE V NMFC,#aflfreonorth,Fremantle,NA,CD_T60,FRE,Freo,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Perth,Domain Stadium,WA,Australia/Perth,CD_V70,DS,NA,NA,NA,NA,NA,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,POSTGAME,CD_M20170140505,NA,NA,2017-04-22T12:14:18.244+0000,,4,19,67,9,13,NA,,2,95,62,9,8,NA,,Mostly Sunny,18,MOSTLY_SUNNY,9,5,2,0,2,4,0,9,3,3,0,0,2,0
FALSE,St Kilda Vs Geelong Cats,2017-04-23T05:20:00Z,CONCLUDED,CD_M20170140506,CD_V190,2017-04-23T05:20:00,CD_T130,CD_T70,CD_R201701405,2017-04-23T15:20:00,STK V GEEL,#aflsaintscats,St Kilda,NA,CD_T130,STK,Saints,Geelong Cats,NA,CD_T70,GEEL,Cats,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140506,NA,NA,2017-04-23T08:17:18.145+0000,,4,46,88,13,10,NA,,2,62,126,19,12,NA,,Cloud increasing,18,OVERCAST,13,2,2,1,1,4,0,19,6,4,0,0,2,0
FALSE,Hawthorn Vs West Coast Eagles,2017-04-23T06:40:00Z,CONCLUDED,CD_M20170140507,CD_V40,2017-04-23T06:40:00,CD_T80,CD_T150,CD_R201701405,2017-04-23T16:40:00,HAW V WCE,#aflhawkseagles,Hawthorn,NA,CD_T80,HAW,Hawks,West Coast Eagles,NA,CD_T150,WCE,Eagles,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140507,NA,NA,2017-04-23T10:23:17.124+0000,,2,111,125,19,11,NA,,1,1,75,11,9,NA,,Cloud increasing,18,OVERCAST,19,2,2,0,5,2,0,11,3,4,1,0,1,0
FALSE,Richmond Vs Melbourne,2017-04-24T09:25:00Z,CONCLUDED,CD_M20170140508,CD_V40,2017-04-24T09:25:00,CD_T120,CD_T90,CD_R201701405,2017-04-24T19:25:00,RICH V MELB,#afltigersdees,Richmond,NA,CD_T120,RICH,Tigers,Melbourne,NA,CD_T90,MELB,Demons,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140508,NA,NA,2017-04-24T12:15:36.999+0000,,4,31,88,12,16,NA,,6,72,75,11,9,NA,,Showers increasing,18,RAIN,12,6,5,1,0,4,0,11,1,1,0,1,6,0
FALSE,Essendon Vs Collingwood,2017-04-25T05:20:00Z,CONCLUDED,CD_M20170140509,CD_V40,2017-04-25T05:20:00,CD_T50,CD_T40,CD_R201701405,2017-04-25T15:20:00,ESS V COLL,#afldonspies,Essendon,NA,CD_T50,ESS,Bombers,Collingwood,NA,CD_T40,COLL,Magpies,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 5,2017,CD_R201701405,Rd 5,CD_S2017014,5,CONCLUDED,CD_M20170140509,NA,NA,2017-04-25T08:08:16.198+0000,,2,114,100,15,10,NA,,3,0,82,11,16,NA,,Shower or two,18,RAIN,15,3,5,0,0,2,0,11,8,3,1,0,3,1
FALSE,GWS GIANTS Vs Western Bulldogs,2017-04-28T09:50:00Z,CONCLUDED,CD_M20170140601,CD_V150,2017-04-28T09:50:00,CD_T1010,CD_T140,CD_R201701406,2017-04-28T19:50:00,GWS V WB,#aflgiantsdogs,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Canberra,Manuka Oval,ACT,Australia/Canberra,CD_V150,MO,NA,NA,NA,NA,Ngunnawal/Ngambri,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140601,NA,NA,2017-04-28T12:43:26.759+0000,,2,73,75,11,9,NA,,4,39,73,9,19,NA,,Clear,18,CLEAR_NIGHT,11,2,4,0,1,2,0,9,8,3,1,1,4,2
FALSE,Hawthorn Vs St Kilda,2017-04-29T03:45:00Z,CONCLUDED,CD_M20170140602,CD_V200,2017-04-29T03:45:00,CD_T80,CD_T130,CD_R201701406,2017-04-29T13:45:00,HAW V STK,#aflhawkssaints,Hawthorn,NA,CD_T80,HAW,Hawks,St Kilda,NA,CD_T130,STK,Saints,Launceston,University of Tasmania Stadium,TAS,Australia/Hobart,CD_V200,UTAS,NA,NA,NA,NA,Palawa,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140602,NA,NA,2017-04-29T06:26:29.349+0000,,0,0,55,8,7,NA,,5,111,130,19,16,NA,,Partly cloudy,19,MOSTLY_SUNNY,8,5,1,1,0,0,0,19,6,4,0,1,5,0
FALSE,Carlton Vs Sydney Swans,2017-04-29T04:10:00Z,CONCLUDED,CD_M20170140603,CD_V40,2017-04-29T04:10:00,CD_T30,CD_T160,CD_R201701406,2017-04-29T14:10:00,CARL V SYD,#aflbluesswans,Carlton,NA,CD_T30,CARL,Blues,Sydney Swans,NA,CD_T160,SYD,Swans,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140603,NA,NA,2017-04-29T07:03:14.849+0000,,2,68,97,15,7,NA,,1,39,78,11,12,NA,,Shower or two,18,RAIN,15,3,2,0,0,2,0,11,5,5,1,0,1,0
FALSE,Brisbane Lions Vs Port Adelaide,2017-04-29T06:35:00Z,CONCLUDED,CD_M20170140604,CD_V20,2017-04-29T06:35:00,CD_T20,CD_T110,CD_R201701406,2017-04-29T16:35:00,BL V PORT,#afllionspower,Brisbane Lions,NA,CD_T20,BL,Lions,Port Adelaide,NA,CD_T110,PORT,Power,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140604,NA,NA,2017-04-29T09:25:30.529+0000,,1,0,67,10,7,NA,,2,113,150,22,18,NA,,Mostly clear,18,MOSTLY_SUNNY,10,1,4,0,1,1,0,22,5,5,5,0,2,1
FALSE,North Melbourne Vs Gold Coast SUNS,2017-04-29T09:25:00Z,CONCLUDED,CD_M20170140605,CD_V190,2017-04-29T09:25:00,CD_T100,CD_T1000,CD_R201701406,2017-04-29T19:25:00,NMFC V GCFC,#aflnorthsuns,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140605,NA,NA,2017-04-29T12:11:15.463+0000,,1,53,107,16,11,NA,,2,53,94,14,10,NA,,Possible shower,18,RAIN,16,3,6,0,1,1,0,14,4,2,1,0,2,1
FALSE,West Coast Eagles Vs Fremantle,2017-04-29T10:10:00Z,CONCLUDED,CD_M20170140606,CD_V70,2017-04-29T10:10:00,CD_T150,CD_T60,CD_R201701406,2017-04-29T18:10:00,WCE V FRE,#afleaglesfreo,West Coast Eagles,NA,CD_T150,WCE,Eagles,Fremantle,NA,CD_T60,FRE,Freo,Perth,Domain Stadium,WA,Australia/Perth,CD_V70,DS,NA,NA,NA,NA,NA,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140606,NA,NA,2017-04-29T13:05:57.941+0000,,0,106,103,16,7,NA,,1,0,62,9,8,NA,,Mostly Sunny,18,MOSTLY_SUNNY,16,2,5,0,0,0,0,9,3,3,0,1,1,0
FALSE,Essendon Vs Melbourne,2017-04-30T03:10:00Z,CONCLUDED,CD_M20170140607,CD_V190,2017-04-30T03:10:00,CD_T50,CD_T90,CD_R201701406,2017-04-30T13:10:00,ESS V MELB,#afldonsdees,Essendon,NA,CD_T50,ESS,Bombers,Melbourne,NA,CD_T90,MELB,Demons,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140607,NA,NA,2017-04-30T05:56:05.200+0000,,2,15,74,10,14,NA,,2,90,112,17,10,NA,,Mostly cloudy,19,OVERCAST,10,3,7,2,0,2,0,17,5,2,0,1,2,0
FALSE,Geelong Cats Vs Collingwood,2017-04-30T05:20:00Z,CONCLUDED,CD_M20170140608,CD_V40,2017-04-30T05:20:00,CD_T70,CD_T40,CD_R201701406,2017-04-30T15:20:00,GEEL V COLL,#aflcatspies,Geelong Cats,NA,CD_T70,GEEL,Cats,Collingwood,NA,CD_T40,COLL,Magpies,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140608,NA,NA,2017-04-30T08:01:17.796+0000,,3,17,78,11,12,NA,,4,92,107,15,17,NA,,Cloudy,18,OVERCAST,11,3,3,1,1,3,1,15,6,6,0,0,4,1
FALSE,Adelaide Crows Vs Richmond,2017-04-30T06:40:00Z,CONCLUDED,CD_M20170140609,CD_V6,2017-04-30T06:40:00,CD_T10,CD_T120,CD_R201701406,2017-04-30T16:10:00,ADEL V RICH,#aflcrowstigers,Adelaide Crows,NA,CD_T10,ADEL,Crows,Richmond,NA,CD_T120,RICH,Tigers,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 6,2017,CD_R201701406,Rd 6,CD_S2017014,6,CONCLUDED,CD_M20170140609,NA,NA,2017-04-30T09:42:22.287+0000,,4,87,140,21,14,NA,,1,28,64,10,4,NA,,Mostly Sunny,18,MOSTLY_SUNNY,21,4,4,1,1,4,0,10,0,2,0,1,1,0
FALSE,St Kilda Vs GWS GIANTS,2017-05-05T09:50:00Z,CONCLUDED,CD_M20170140701,CD_V190,2017-05-05T09:50:00,CD_T130,CD_T1010,CD_R201701407,2017-05-05T19:50:00,STK V GWS,#aflsaintsgiants,St Kilda,NA,CD_T130,STK,Saints,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140701,NA,NA,2017-05-05T12:41:19.434+0000,,2,50,108,16,12,NA,,3,66,85,12,13,NA,,Partly cloudy,18,MOSTLY_SUNNY,16,7,0,1,2,2,0,12,5,4,1,0,3,0
FALSE,North Melbourne Vs Adelaide Crows,2017-05-06T03:45:00Z,CONCLUDED,CD_M20170140702,CD_V2,2017-05-06T03:45:00,CD_T100,CD_T10,CD_R201701407,2017-05-06T13:45:00,NMFC V ADEL,#aflnorthcrows,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Adelaide Crows,NA,CD_T10,ADEL,Crows,Hobart,Ninja Stadium,TAS,Australia/Hobart,CD_V2,NS,NA,NA,NA,NA,Palawa,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140702,NA,NA,2017-05-06T06:47:31.299+0000,,1,118,145,22,13,NA,,3,0,86,13,8,NA,,Rain developing,18,RAIN,22,3,8,0,1,1,0,13,1,4,0,0,3,0
FALSE,Collingwood Vs Carlton,2017-05-06T04:10:00Z,CONCLUDED,CD_M20170140703,CD_V40,2017-05-06T04:10:00,CD_T40,CD_T30,CD_R201701407,2017-05-06T14:10:00,COLL V CARL,#aflpiesblues,Collingwood,NA,CD_T40,COLL,Magpies,Carlton,NA,CD_T30,CARL,Blues,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140703,NA,NA,2017-05-06T07:04:11.552+0000,,1,0,56,8,8,NA,,2,93,79,12,7,NA,,Showers developing Windy,18,RAIN,8,3,3,0,1,1,0,12,2,2,0,1,2,0
FALSE,Port Adelaide Vs West Coast Eagles,2017-05-06T06:35:00Z,CONCLUDED,CD_M20170140704,CD_V6,2017-05-06T06:35:00,CD_T110,CD_T150,CD_R201701407,2017-05-06T16:05:00,PORT V WCE,#aflpowereagles,Port Adelaide,NA,CD_T110,PORT,Power,West Coast Eagles,NA,CD_T150,WCE,Eagles,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140704,NA,NA,2017-05-06T09:17:44.377+0000,,3,0,87,12,15,NA,,1,109,97,15,7,NA,,Mostly Sunny,18,MOSTLY_SUNNY,12,5,5,0,2,3,0,15,4,2,0,0,1,0
FALSE,Gold Coast SUNS Vs Geelong Cats,2017-05-06T09:25:00Z,CONCLUDED,CD_M20170140705,CD_V81,2017-05-06T09:25:00,CD_T1000,CD_T70,CD_R201701407,2017-05-06T19:25:00,GCFC V GEEL,#aflsunscats,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Geelong Cats,NA,CD_T70,GEEL,Cats,Gold Coast,People First Stadium,QLD,Australia/Brisbane,CD_V81,PFS,NA,NA,NA,NA,Yugambeh,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140705,NA,NA,2017-05-06T12:17:35.504+0000,,2,105,124,18,16,NA,,1,7,99,15,9,NA,,Partly cloudy,18,MOSTLY_SUNNY,18,9,4,0,1,2,0,15,2,3,1,2,1,0
FALSE,Western Bulldogs Vs Richmond,2017-05-06T09:25:00Z,CONCLUDED,CD_M20170140706,CD_V190,2017-05-06T09:25:00,CD_T140,CD_T120,CD_R201701407,2017-05-06T19:25:00,WB V RICH,#afldogstigers,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Richmond,NA,CD_T120,RICH,Tigers,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140706,NA,NA,2017-05-06T12:21:39.546+0000,,1,13,80,11,14,NA,,1,95,75,11,9,NA,,Possible shower,18,RAIN,11,4,5,1,1,1,2,11,4,4,0,0,1,0
FALSE,Sydney Swans Vs Brisbane Lions,2017-05-07T03:10:00Z,CONCLUDED,CD_M20170140707,CD_V60,2017-05-07T03:10:00,CD_T160,CD_T20,CD_R201701407,2017-05-07T13:10:00,SYD V BL,#aflswanslions,Sydney Swans,NA,CD_T160,SYD,Swans,Brisbane Lions,NA,CD_T20,BL,Lions,Sydney,SCG,NSW,Australia/Sydney,CD_V60,SCG,NA,NA,NA,NA,Gadigal,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140707,NA,NA,2017-05-07T05:57:19.371+0000,,4,115,135,20,15,NA,,2,0,81,12,9,NA,,Sunny,21,SUNNY,20,7,4,0,0,4,0,12,2,5,0,0,2,0
FALSE,Melbourne Vs Hawthorn,2017-05-07T05:20:00Z,CONCLUDED,CD_M20170140708,CD_V40,2017-05-07T05:20:00,CD_T90,CD_T80,CD_R201701407,2017-05-07T15:20:00,MELB V HAW,#afldeeshawks,Melbourne,NA,CD_T90,MELB,Demons,Hawthorn,NA,CD_T80,HAW,Hawks,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140708,NA,NA,2017-05-07T08:13:39.206+0000,,2,0,91,14,7,NA,,0,113,94,14,10,NA,,Partly cloudy,18,MOSTLY_SUNNY,14,1,1,1,1,2,1,14,3,7,0,0,0,0
FALSE,Fremantle Vs Essendon,2017-05-07T06:40:00Z,CONCLUDED,CD_M20170140709,CD_V70,2017-05-07T06:40:00,CD_T60,CD_T50,CD_R201701407,2017-05-07T14:40:00,FRE V ESS,#aflfreodons,Fremantle,NA,CD_T60,FRE,Freo,Essendon,NA,CD_T50,ESS,Bombers,Perth,Domain Stadium,WA,Australia/Perth,CD_V70,DS,NA,NA,NA,NA,NA,Round 7,2017,CD_R201701407,Rd 7,CD_S2017014,7,CONCLUDED,CD_M20170140709,NA,NA,2017-05-07T09:34:28.404+0000,,3,24,116,17,14,NA,,1,92,79,11,13,NA,,Mostly Sunny,18,MOSTLY_SUNNY,17,4,7,0,0,3,0,11,5,6,0,1,1,0
FALSE,West Coast Eagles Vs Western Bulldogs,2017-05-12T10:10:00Z,CONCLUDED,CD_M20170140801,CD_V70,2017-05-12T10:10:00,CD_T150,CD_T140,CD_R201701408,2017-05-12T18:10:00,WCE V WB,#afleaglesdogs,West Coast Eagles,NA,CD_T150,WCE,Eagles,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Perth,Domain Stadium,WA,Australia/Perth,CD_V70,DS,NA,NA,NA,NA,NA,Round 8,2017,CD_R201701408,Rd 8,CD_S2017014,8,CONCLUDED,CD_M20170140801,NA,NA,2017-05-12T12:46:56.328+0000,,0,90,69,9,15,NA,,1,12,61,8,13,NA,,Mostly Sunny,18,MOSTLY_SUNNY,9,7,6,1,1,0,0,8,4,6,0,1,1,1
FALSE,Hawthorn Vs Brisbane Lions,2017-05-13T03:45:00Z,CONCLUDED,CD_M20170140802,CD_V200,2017-05-13T03:45:00,CD_T80,CD_T20,CD_R201701408,2017-05-13T13:45:00,HAW V BL,#aflhawkslions,Hawthorn,NA,CD_T80,HAW,Hawks,Brisbane Lions,NA,CD_T20,BL,Lions,Launceston,University of Tasmania Stadium,TAS,Australia/Hobart,CD_V200,UTAS,NA,NA,NA,NA,Palawa,Round 8,2017,CD_R201701408,Rd 8,CD_S2017014,8,CONCLUDED,CD_M20170140802,NA,NA,2017-05-13T06:38:31.542+0000,,3,107,113,17,11,NA,,3,4,75,11,9,NA,,Morning shower or two,17,RAIN,17,3,4,1,0,3,0,11,4,2,0,0,3,0
FALSE,St Kilda Vs Carlton,2017-05-13T04:10:00Z,CONCLUDED,CD_M20170140803,CD_V190,2017-05-13T04:10:00,CD_T130,CD_T30,CD_R201701408,2017-05-13T14:10:00,STK V CARL,#aflsaintsblues,St Kilda,NA,CD_T130,STK,Saints,Carlton,NA,CD_T30,CARL,Blues,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 8,2017,CD_R201701408,Rd 8,CD_S2017014,8,CONCLUDED,CD_M20170140803,NA,NA,2017-05-13T06:51:40.021+0000,,1,94,85,12,13,NA,,3,12,66,10,6,NA,,Partly cloudy,17,MOSTLY_SUNNY,12,6,5,0,0,1,1,10,1,2,0,0,3,0
FALSE,GWS GIANTS Vs Collingwood,2017-05-13T06:35:00Z,CONCLUDED,CD_M20170140804,CD_V43,2017-05-13T06:35:00,CD_T1010,CD_T40,CD_R201701408,2017-05-13T16:35:00,GWS V COLL,#aflgiantspies,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Collingwood,NA,CD_T40,COLL,Magpies,Sydney,ENGIE Stadium,NSW,Australia/Sydney,CD_V43,ES,NA,NA,NA,NA,Wangal,Round 8,2017,CD_R201701408,Rd 8,CD_S2017014,8,CONCLUDED,CD_M20170140804,NA,NA,2017-05-13T09:33:41.730+0000,,2,38,102,15,12,NA,,0,81,99,15,9,NA,,Partly cloudy,18,MOSTLY_SUNNY,15,4,3,2,1,2,0,15,3,6,0,0,0,0
FALSE,Essendon Vs Geelong Cats,2017-05-13T09:25:00Z,CONCLUDED,CD_M20170140805,CD_V40,2017-05-13T09:25:00,CD_T50,CD_T70,CD_R201701408,2017-05-13T19:25:00,ESS V GEEL,#afldonscats,Essendon,NA,CD_T50,ESS,Bombers,Geelong Cats,NA,CD_T70,GEEL,Cats,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 8,2017,CD_R201701408,Rd 8,CD_S2017014,8,CONCLUDED,CD_M20170140805,NA,NA,2017-05-13T12:43:17.397+0000,,2,117,110,17,8,NA,,1,0,93,13,15,NA,,Partly cloudy,18,MOSTLY_SUNNY,17,4,0,0,2,2,0,13,6,6,2,0,1,0
